frame_path,video_id,video_path,label,label_int
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_008.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_009.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_010.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_011.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_012.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_013.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_014.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_015.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_016.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_017.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_018.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_019.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_020.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_021.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_022.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_023.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_024.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_025.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_026.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_027.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_028.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_029.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_030.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/04_01__secret_conversation__6I623VU9/frame_031.jpg,04_01__secret_conversation__6I623VU9,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/04_01__secret_conversation__6I623VU9.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_000.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_001.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_002.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_003.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_004.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_005.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_006.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_007.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_008.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_009.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_010.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_011.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_012.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_013.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_014.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_015.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_016.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_017.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_018.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_019.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_020.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_021.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_022.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_023.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_024.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_025.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_026.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_027.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_028.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_029.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_030.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_15__podium_speech_happy__DG8ITQO3/frame_031.jpg,03_15__podium_speech_happy__DG8ITQO3,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_15__podium_speech_happy__DG8ITQO3.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_000.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_001.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_002.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_003.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_004.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_005.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_006.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_007.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_008.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_009.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_010.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_011.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_012.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_013.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_014.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_015.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_016.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_017.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_018.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_019.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_020.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_021.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_022.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_023.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_024.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_025.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_026.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_027.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_028.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_029.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_030.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/03_13__outside_talking_still_laughing__GBYWJW06/frame_031.jpg,03_13__outside_talking_still_laughing__GBYWJW06,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/03_13__outside_talking_still_laughing__GBYWJW06.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_000.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_001.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_002.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_003.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_004.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_005.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_006.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_007.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_008.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_009.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_010.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_011.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_012.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_013.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_014.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_015.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_016.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_017.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_018.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_019.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
/kaggle/working/frames/fake/02_15__exit_phone_room__I8G2LWD1/frame_020.jpg,02_15__exit_phone_room__I8G2LWD1,/kaggle/input/datasets/hungle3401/faceforensics/FF++/fake/02_15__exit_phone_room__I8G2LWD1.mp4,fake,0
